timestamp,frame,ear,mar,perclos,blink_rate,alert_level
2026-05-01 00:33:30,0,0.2704,0.0127,0.0,0.0,OK
2026-05-01 00:33:30,1,0.1757,0.013,0.0,0.0,OK
2026-05-01 00:33:30,2,0.1832,0.0,0.0,0.0,OK
2026-05-01 00:33:30,3,0.2785,0.0119,0.0,0.0,OK
2026-05-01 00:33:30,4,0.2757,0.0,0.0,0.0,OK
2026-05-01 00:33:30,5,0.3078,0.0,0.0,0.0,OK
2026-05-01 00:33:30,6,0.3322,0.0,0.0,0.0,OK
2026-05-01 00:33:30,7,0.3242,0.0,0.0,0.0,OK
2026-05-01 00:33:30,8,0.3164,0.0,0.0,0.0,OK
2026-05-01 00:33:30,9,0.3164,0.0181,0.0,0.0,OK
2026-05-01 00:33:30,10,0.3189,0.0128,0.0,0.0,OK
2026-05-01 00:33:30,11,0.3487,0.0,0.0,0.0,OK
2026-05-01 00:33:30,12,0.3356,0.0,0.0,0.0,OK
2026-05-01 00:33:31,13,0.3354,0.0,0.0,0.0,OK
2026-05-01 00:33:31,14,0.3356,0.0,0.0,0.0,OK
2026-05-01 00:33:31,15,0.335,0.0,0.0,0.0,OK
2026-05-01 00:33:31,16,0.3474,0.0,0.0,0.0,OK
2026-05-01 00:33:31,17,0.3461,0.0,0.0,0.0,OK
2026-05-01 00:33:31,18,0.3164,0.0,0.0,0.0,OK
2026-05-01 00:33:31,19,0.321,0.0126,0.0,0.0,OK
2026-05-01 00:33:31,20,0.3341,0.0,0.0,0.0,OK
2026-05-01 00:33:31,21,0.3304,0.0,0.0,0.0,OK
2026-05-01 00:33:31,22,0.3405,0.0131,0.0,0.0,OK
2026-05-01 00:33:31,23,0.328,0.0,0.0,0.0,OK
2026-05-01 00:33:31,24,0.3499,0.0,0.0,0.0,OK
2026-05-01 00:33:31,25,0.3315,0.0128,0.0,0.0,OK
2026-05-01 00:33:31,26,0.3302,0.0126,0.0,0.0,OK
2026-05-01 00:33:31,27,0.3185,0.0,0.0,0.0,OK
2026-05-01 00:33:31,28,0.3271,0.0,0.0,0.0,OK
2026-05-01 00:33:31,29,0.3303,0.0,0.0,0.0,OK
2026-05-01 00:33:31,30,0.3366,0.0,0.0,0.0,OK
2026-05-01 00:33:31,31,0.3388,0.0,0.0,0.0,OK
2026-05-01 00:33:31,32,0.3274,0.0,0.0,0.0,OK
2026-05-01 00:33:31,33,0.3316,0.0,0.0,0.0,OK
2026-05-01 00:33:31,34,0.3215,0.0179,0.0,0.0,OK
2026-05-01 00:33:31,35,0.3446,0.0379,0.0,0.0,OK
2026-05-01 00:33:31,36,0.3228,0.0,0.0,0.0,OK
2026-05-01 00:33:31,37,0.3228,0.0,0.0,0.0,OK
2026-05-01 00:33:31,38,0.3343,0.0123,0.0,0.0,OK
2026-05-01 00:33:32,39,0.3384,0.0122,0.0,0.0,OK
2026-05-01 00:33:32,40,0.3392,0.0125,0.0,0.0,OK
2026-05-01 00:33:32,41,0.3473,0.0127,0.0,0.0,OK
2026-05-01 00:33:32,42,0.3307,0.0,0.0,0.0,OK
2026-05-01 00:33:32,43,0.3579,0.0126,0.0,0.0,OK
2026-05-01 00:33:32,44,0.3533,0.0179,0.0,0.0,OK
2026-05-01 00:33:32,45,0.3431,0.0,0.0,0.0,OK
2026-05-01 00:33:32,46,0.3396,0.0,0.0,0.0,OK
2026-05-01 00:33:32,47,0.3306,0.0131,0.0,0.0,OK
2026-05-01 00:33:32,48,0.3265,0.0,0.0,0.0,OK
2026-05-01 00:33:32,49,0.3265,0.0,0.0,0.0,OK
2026-05-01 00:33:32,50,0.3472,0.0,0.0,0.0,OK
2026-05-01 00:33:32,51,0.3408,0.0,0.0,0.0,OK
2026-05-01 00:33:32,52,0.3304,0.0,0.0,0.0,OK
2026-05-01 00:33:32,53,0.3303,0.0,0.0,0.0,OK
2026-05-01 00:33:32,54,0.3299,0.0125,0.0,0.0,OK
2026-05-01 00:33:32,55,0.343,0.0,0.0,0.0,OK
2026-05-01 00:33:32,56,0.338,0.0123,0.0,0.0,OK
2026-05-01 00:33:32,57,0.3319,0.0123,0.0,0.0,OK
2026-05-01 00:33:32,58,0.3435,0.0,0.0,0.0,OK
2026-05-01 00:33:32,59,0.3289,0.0,0.0,0.0,OK
2026-05-01 00:33:32,60,0.3345,0.0,0.0,0.0,OK
2026-05-01 00:33:33,61,0.3302,0.0,0.0,0.0,OK
