timestamp,frame,ear,mar,perclos,blink_rate,score,microsleep_duration,pose_pitch,pose_yaw,pose_roll,pose_score,eyes_reliable,alert_level
2026-05-01 02:25:45,34,0.2883,0.0204,0.0,0.0,0.0,0.0,15.92,-4.59,-0.63,0.0,1,OK
2026-05-01 02:25:45,35,0.2627,0.02,0.0,0.0,0.0,0.0,15.42,-3.99,0.55,0.0,1,OK
2026-05-01 02:25:45,36,0.2685,0.02,0.0,0.0,0.0,0.0,15.39,-4.23,-0.2,0.0,1,OK
2026-05-01 02:25:45,37,0.2912,0.0301,0.0,0.0,0.0,0.0,13.68,-6.5,0.21,0.0,1,OK
2026-05-01 02:25:45,38,0.281,0.0192,0.0,0.0,0.0,0.0,18.07,-4.41,-0.37,0.0,1,OK
2026-05-01 02:25:45,39,0.2817,0.0213,0.0,0.0,0.0,0.0,15.47,-7.38,-0.57,0.0,1,OK
2026-05-01 02:25:45,40,0.2922,0.0,0.0,0.0,0.0,0.0,12.09,-7.98,0.02,0.0,1,OK
2026-05-01 02:25:45,41,0.2847,0.0204,0.0,0.0,0.0,0.0,17.3,-4.02,0.66,0.0,1,OK
2026-05-01 02:25:45,42,0.286,0.02,0.0,0.0,0.0,0.0,17.06,-4.81,-0.74,0.0,1,OK
2026-05-01 02:25:45,43,0.3096,0.0435,0.0,0.0,0.0,0.0,13.51,-8.83,-0.65,0.0,1,OK
2026-05-01 02:25:45,44,0.2956,0.0204,0.0,0.0,0.0,0.0,15.24,-8.07,-0.74,0.0,1,OK
2026-05-01 02:25:46,45,0.2881,0.0208,0.0,0.0,0.0,0.0,13.48,-8.36,0.63,0.0,1,OK
2026-05-01 02:25:46,46,0.291,0.0217,0.0,0.0,0.0,0.0,13.39,-7.28,-0.53,0.0,1,OK
2026-05-01 02:25:46,47,0.2777,0.0208,0.0,0.0,0.0,0.0,14.71,-8.63,1.14,0.0,1,OK
2026-05-01 02:25:46,48,0.2708,0.0417,0.0,0.0,0.0,0.0,7.89,-10.33,0.57,0.0,1,OK
2026-05-01 02:25:46,49,0.2861,0.0204,0.0,0.0,0.0,0.0,14.34,-7.48,-0.17,0.0,1,OK
2026-05-01 02:25:46,50,0.2604,0.0435,0.0,0.0,0.0,0.0,2.27,-3.37,1.35,0.0,1,OK
2026-05-01 02:25:46,51,0.3082,0.0277,0.0,0.0,0.0,0.0,15.88,-7.5,0.03,0.0,1,OK
2026-05-01 02:25:46,52,0.3033,0.0204,0.0,0.0,0.0,0.0,18.14,-6.53,0.81,0.0,1,OK
2026-05-01 02:25:46,53,0.2699,0.02,0.0,0.0,0.0,0.0,16.75,-3.93,-0.86,0.0,1,OK
2026-05-01 02:25:46,54,0.2939,0.0204,0.0,0.0,0.0,0.0,15.32,-8.97,-0.28,0.0,1,OK
2026-05-01 02:25:46,55,0.28,0.0408,0.0,0.0,0.0,0.0,12.29,-7.61,0.28,0.0,1,OK
2026-05-01 02:25:46,56,0.2936,0.0408,0.0,0.0,0.0,0.0,13.36,-7.73,0.76,0.0,1,OK
2026-05-01 02:25:46,57,0.3052,0.0638,0.0,0.0,0.0,0.0,12.98,-9.43,-0.14,0.0,1,OK
2026-05-01 02:25:46,58,0.2785,0.0208,0.0,0.0,0.0,0.0,14.87,-9.82,-0.18,0.0,1,OK
2026-05-01 02:25:46,59,0.2767,0.0283,0.0,0.0,0.0,0.0,16.01,-5.13,-0.63,0.0,1,OK
2026-05-01 02:25:46,60,0.2958,0.0204,0.0,0.0,0.0,0.0,15.1,-9.95,-0.66,0.0,1,OK
2026-05-01 02:25:46,61,0.2904,0.0295,0.0,0.0,0.0,0.0,16.4,-7.36,-0.39,0.0,1,OK
2026-05-01 02:25:46,62,0.2821,0.0208,0.0,0.0,0.0,0.0,2.61,-0.87,0.52,0.0,1,OK
2026-05-01 02:25:46,63,0.2757,0.0204,0.0,0.0,0.0,0.0,14.15,-7.7,-0.38,0.0,1,OK
2026-05-01 02:25:46,64,0.2875,0.0408,0.0,0.0,0.0,0.0,13.74,-7.09,0.12,0.0,1,OK
2026-05-01 02:25:46,65,0.294,0.02,0.0,0.0,0.0,0.0,10.45,-9.93,0.83,0.0,1,OK
2026-05-01 02:25:46,66,0.2803,0.0408,0.0,0.0,0.0,0.0,14.98,-7.65,-1.02,0.0,1,OK
2026-05-01 02:25:46,67,0.2881,0.0208,0.0,0.0,0.0,0.0,15.97,-6.23,0.52,0.0,1,OK
2026-05-01 02:25:46,68,0.277,0.0,0.0,0.0,0.0,0.0,17.27,-7.32,0.05,0.0,1,OK
2026-05-01 02:25:46,69,0.2766,0.0196,0.0,0.0,0.0,0.0,18.16,-5.74,-0.72,0.0,1,OK
2026-05-01 02:25:46,70,0.2732,0.0213,0.0,0.0,0.0,0.0,1.75,-4.48,1.16,0.0,1,OK
2026-05-01 02:25:46,71,0.2939,0.0208,0.0,0.0,0.0,0.0,14.36,-7.24,-1.1,0.0,1,OK
2026-05-01 02:25:46,72,0.2798,0.0196,0.0,0.0,0.0,0.0,19.2,-7.19,-1.18,0.0,1,OK
2026-05-01 02:25:46,73,0.2779,0.0204,0.0,0.0,0.0,0.0,16.21,-8.14,-0.22,0.0,1,OK
2026-05-01 02:25:46,74,0.2841,0.0204,0.0,0.0,0.0,0.0,13.97,-5.93,-0.09,0.0,1,OK
2026-05-01 02:25:47,75,0.2706,0.0196,0.0,0.0,0.0,0.0,12.2,-8.14,0.56,0.0,1,OK
2026-05-01 02:25:47,76,0.2909,0.0196,0.0,0.0,0.0,0.0,11.08,-8.57,1.06,0.0,1,OK
2026-05-01 02:25:47,77,0.2629,0.0408,0.0,0.0,0.0,0.0,11.21,-5.41,-0.1,0.0,1,OK
2026-05-01 02:25:47,78,0.2486,0.0392,0.0,0.0,0.0,0.0,13.91,-6.78,-0.49,0.0,1,OK
2026-05-01 02:25:47,79,0.2877,0.0638,0.0,0.0,0.0,0.0,13.8,-10.77,-0.51,0.0,1,OK
2026-05-01 02:25:47,80,0.2752,0.0417,0.0,0.0,0.0,0.0,15.71,-5.43,-0.52,0.0,1,OK
2026-05-01 02:25:47,81,0.2843,0.0417,0.0,0.0,0.0,0.0,14.9,-5.65,0.36,0.0,1,OK
2026-05-01 02:25:47,82,0.2893,0.0208,0.0,0.0,0.0,0.0,12.68,-5.2,0.43,0.0,1,OK
2026-05-01 02:25:47,83,0.2976,0.0408,0.0,0.0,0.0,0.0,12.82,-6.83,0.4,0.0,1,OK
2026-05-01 02:25:47,84,0.2843,0.0417,0.0,0.0,0.0,0.0,16.73,-8.41,-0.28,0.0,1,OK
2026-05-01 02:25:47,85,0.2833,0.04,0.0,0.0,0.0,0.0,14.99,-7.95,-0.66,0.0,1,OK
2026-05-01 02:25:47,86,0.2923,0.02,0.0,0.0,0.0,0.0,14.2,-7.22,-0.85,0.0,1,OK
2026-05-01 02:25:47,87,0.2927,0.0408,0.0,0.0,0.0,0.0,17.34,-4.43,0.48,0.0,1,OK
2026-05-01 02:25:47,88,0.2763,0.0408,0.0,0.0,0.0,0.0,14.64,-7.27,0.33,0.0,1,OK
2026-05-01 02:25:47,89,0.2655,0.06,0.0,0.0,0.0,0.0,16.1,-7.1,0.46,0.0,1,OK
2026-05-01 02:25:47,90,0.2842,0.0204,0.0,0.0,0.0,0.0,15.8,-5.03,0.53,0.0,1,OK
2026-05-01 02:25:47,91,0.3092,0.02,0.0,0.0,0.0,0.0,17.62,-6.16,-0.51,0.0,1,OK
2026-05-01 02:25:47,92,0.2665,0.0417,0.0,0.0,0.0,0.0,12.76,-4.81,0.3,0.0,1,OK
2026-05-01 02:25:47,93,0.266,0.0392,0.0,0.0,0.0,0.0,16.53,-5.79,-0.3,0.0,1,OK
2026-05-01 02:25:47,94,0.2881,0.0208,0.0,0.0,0.0,0.0,12.23,-9.39,-0.29,0.0,1,OK
2026-05-01 02:25:47,95,0.2607,0.0289,0.0,0.0,0.0,0.0,15.3,-6.06,-0.06,0.0,1,OK
2026-05-01 02:25:47,96,0.281,0.04,0.0,0.0,0.0,0.0,15.82,-5.8,0.85,0.0,1,OK
2026-05-01 02:25:47,97,0.283,0.0295,0.0,0.0,0.0,0.0,16.93,-0.89,0.63,0.0,1,OK
2026-05-01 02:25:47,98,0.3155,0.0625,0.0,0.0,0.0,0.0,12.67,-9.23,-0.94,0.0,1,OK
2026-05-01 02:25:47,99,0.2798,0.04,0.0,0.0,0.0,0.0,16.94,-8.57,-0.06,0.0,1,OK
2026-05-01 02:25:47,100,0.2725,0.0417,0.0,0.0,0.0,0.0,14.31,-5.77,0.08,0.0,1,OK
2026-05-01 02:25:47,101,0.28,0.0208,0.0,0.0,0.0,0.0,15.56,-7.16,0.4,0.0,1,OK
2026-05-01 02:25:47,102,0.2526,0.0283,0.0,0.0,0.0,0.0,13.89,-6.91,-0.39,0.0,1,OK
2026-05-01 02:25:47,103,0.2683,0.0417,0.0,0.0,0.0,0.0,14.83,-9.7,-1.4,0.0,1,OK
2026-05-01 02:25:47,104,0.2843,0.0426,0.0,0.0,0.0,0.0,18.3,-6.06,-0.16,0.0,1,OK
2026-05-01 02:25:48,105,0.2853,0.0417,0.0,0.0,0.0,0.0,12.37,-7.27,0.05,0.0,1,OK
2026-05-01 02:25:48,106,0.2779,0.0,0.0,0.0,0.0,0.0,15.75,-6.83,0.31,0.0,1,OK
2026-05-01 02:25:48,107,0.2892,0.0426,0.0,0.0,0.0,0.0,16.08,-8.21,0.48,0.0,1,OK
2026-05-01 02:25:48,108,0.2564,0.0289,0.0,0.0,0.0,0.0,13.04,-7.18,-1.48,0.0,1,OK
2026-05-01 02:25:48,109,0.2587,0.0417,0.0,0.0,0.0,0.0,13.16,-9.55,0.29,0.0,1,OK
2026-05-01 02:25:48,110,0.2513,0.0204,0.0,0.0,0.0,0.0,12.28,-6.64,0.62,0.0,1,OK
2026-05-01 02:25:48,111,0.2485,0.04,0.0,0.0,0.0,0.0,14.29,-3.14,0.03,0.0,1,OK
2026-05-01 02:25:48,112,0.2767,0.0204,0.0,0.0,0.0,0.0,15.93,-7.92,-0.43,0.0,1,OK
2026-05-01 02:25:48,113,0.2899,0.0208,0.0,0.0,0.0,0.0,13.96,-9.13,-0.21,0.0,1,OK
2026-05-01 02:25:48,114,0.2724,0.02,0.0,0.0,0.0,0.0,14.25,-10.43,-0.1,0.0,1,OK
2026-05-01 02:25:48,115,0.2738,0.0417,0.0,0.0,0.0,0.0,10.95,-7.18,-0.19,0.0,1,OK
2026-05-01 02:25:48,116,0.2832,0.0283,0.0,0.0,0.0,0.0,16.51,-4.92,-0.47,0.0,1,OK
2026-05-01 02:25:48,117,0.2788,0.04,0.0,0.0,0.0,0.0,15.18,-9.68,-0.99,0.0,1,OK
2026-05-01 02:25:48,118,0.2562,0.0417,0.0,0.0,0.0,0.0,19.25,-7.0,-0.3,0.0,1,OK
2026-05-01 02:25:48,119,0.2719,0.0426,0.0,0.0,0.0,0.0,12.72,-7.23,0.36,0.0,1,OK
2026-05-01 02:25:48,120,0.279,0.0204,0.0,0.0,0.0,0.0,16.62,-5.32,0.4,0.0,1,OK
2026-05-01 02:25:48,121,0.2741,0.0408,0.0,0.0,0.0,0.0,14.14,-7.89,0.05,0.0,1,OK
2026-05-01 02:25:48,122,0.2868,0.02,0.0,0.0,0.0,0.0,13.05,-5.92,0.23,0.0,1,OK
2026-05-01 02:25:48,123,0.2929,0.0417,0.0,0.0,0.0,0.0,13.15,-7.2,-0.3,0.0,1,OK
2026-05-01 02:25:48,124,0.2908,0.0196,0.0,0.0,0.0,0.0,14.45,-9.65,-0.05,0.0,1,OK
2026-05-01 02:25:48,125,0.3087,0.0417,0.0,0.0,0.0,0.0,14.04,-5.96,0.26,0.0,1,OK
2026-05-01 02:25:48,126,0.2838,0.0425,0.0,0.0,0.0,0.0,16.07,-5.39,0.52,0.0,1,OK
2026-05-01 02:25:48,127,0.2367,0.0208,0.0,0.0,0.0,0.0,14.56,-6.47,-0.33,0.0,1,OK
2026-05-01 02:25:48,128,0.2186,0.0426,0.0,0.0,0.0,0.0,14.45,-6.98,-0.5,0.0,1,OK
2026-05-01 02:25:48,129,0.2212,0.0213,0.0,0.0,0.0,0.0,3.33,-1.08,1.03,0.0,1,OK
2026-05-01 02:25:48,130,0.2568,0.0425,0.0,0.0,0.0,0.0,16.28,-6.52,0.63,0.0,1,OK
2026-05-01 02:25:48,131,0.2672,0.0408,0.0,0.0,0.0,0.0,14.8,-4.7,0.05,0.0,1,OK
2026-05-01 02:25:48,132,0.2707,0.0217,0.0,0.0,0.0,0.0,11.93,-5.16,1.21,0.0,1,OK
2026-05-01 02:25:48,133,0.2895,0.0426,0.0,0.0,0.0,0.0,11.21,-4.64,0.62,0.0,1,OK
2026-05-01 02:25:48,134,0.2789,0.0208,0.0,0.0,0.0,0.0,16.93,-8.17,-0.34,0.0,1,OK
2026-05-01 02:25:49,135,0.2797,0.0466,0.0,0.0,0.0,0.0,17.61,-6.3,-0.59,0.0,1,OK
2026-05-01 02:25:49,136,0.2636,0.0466,0.0,0.0,0.0,0.0,14.81,-6.44,-0.43,0.0,1,OK
2026-05-01 02:25:49,137,0.307,0.0217,0.0,0.0,0.0,0.0,15.54,-10.0,1.08,0.0,1,OK
2026-05-01 02:25:49,138,0.2842,0.0208,0.0,0.0,0.0,0.0,14.4,-5.71,0.9,0.0,1,OK
2026-05-01 02:25:49,139,0.283,0.0632,0.0,0.0,0.0,0.0,14.66,-8.63,0.84,0.0,1,OK
2026-05-01 02:25:49,140,0.2945,0.0217,0.0,0.0,0.0,0.0,14.87,-8.87,0.13,0.0,1,OK
2026-05-01 02:25:49,141,0.2873,0.0277,0.0,0.0,0.0,0.0,14.34,-7.92,-0.87,0.0,1,OK
2026-05-01 02:25:49,142,0.2933,0.0435,0.0,0.0,0.0,0.0,16.52,-9.8,-0.19,0.0,1,OK
2026-05-01 02:25:49,143,0.2757,0.04,0.0,0.0,0.0,0.0,13.2,-6.74,0.11,0.0,1,OK
2026-05-01 02:25:49,144,0.294,0.0208,0.0,0.0,0.0,0.0,12.79,-11.01,0.06,0.0,1,OK
2026-05-01 02:25:49,145,0.2925,0.0208,0.0,0.0,0.0,0.0,15.57,-7.33,-0.23,0.0,1,OK
2026-05-01 02:25:49,146,0.2801,0.0204,0.0,0.0,0.0,0.0,12.96,-10.57,-0.17,0.0,1,OK
2026-05-01 02:25:49,147,0.2694,0.0408,0.0,0.0,0.0,0.0,13.79,-6.64,-0.25,0.0,1,OK
2026-05-01 02:25:49,148,0.2798,0.02,0.0,0.0,0.0,0.0,13.53,-6.91,-0.12,0.0,1,OK
2026-05-01 02:25:49,149,0.3089,0.0213,0.0,0.0,0.0,0.0,15.9,-8.85,0.36,0.0,1,OK
2026-05-01 02:25:49,150,0.2492,0.0196,0.0,0.0,0.0,0.0,16.23,-10.3,-0.3,0.0,1,OK
2026-05-01 02:25:49,151,0.2111,0.0213,0.0,0.0,0.53,0.033,4.45,-2.91,0.56,0.0,1,OK
2026-05-01 02:25:49,152,0.2173,0.0208,0.0,0.0,0.49,0.0,0.85,-2.04,0.17,0.0,1,OK
2026-05-01 02:25:49,153,0.2528,0.0447,0.0,0.0,0.45,0.0,10.53,-5.96,-0.67,0.0,1,OK
2026-05-01 02:25:49,154,0.2617,0.0417,0.0,0.0,0.41,0.0,10.2,-11.54,0.36,0.0,1,OK
2026-05-01 02:25:49,155,0.2447,0.0417,0.0,0.0,0.38,0.0,14.37,-7.46,-0.27,0.0,1,OK
2026-05-01 02:25:49,156,0.2935,0.0289,0.0,0.0,0.35,0.0,17.17,-6.08,0.03,0.0,1,OK
2026-05-01 02:25:49,157,0.2875,0.0417,0.0,0.0,0.32,0.0,16.11,-8.0,-0.82,0.0,1,OK
2026-05-01 02:25:49,158,0.2529,0.0295,0.0,0.0,0.29,0.0,13.65,-8.54,0.77,0.0,1,OK
2026-05-01 02:25:49,159,0.2978,0.0213,0.0,0.0,0.27,0.0,13.11,-9.15,1.2,0.0,1,OK
2026-05-01 02:25:49,160,0.2857,0.0208,0.0,0.0,0.25,0.0,14.4,-6.32,0.9,0.0,1,OK
2026-05-01 02:25:49,161,0.2893,0.0466,0.0,0.0,0.23,0.0,16.98,-6.88,-0.06,0.0,1,OK
2026-05-01 02:25:49,162,0.2868,0.0204,0.0,0.0,0.21,0.0,13.3,-6.28,0.01,0.0,1,OK
2026-05-01 02:25:49,163,0.2847,0.0444,0.0,0.0,0.19,0.0,3.09,-1.77,1.52,0.0,1,OK
2026-05-01 02:25:49,164,0.264,0.0417,0.0,0.0,0.18,0.0,13.86,-7.08,0.84,0.0,1,OK
2026-05-01 02:25:50,165,0.2933,0.02,0.0,0.0,0.16,0.0,11.48,-6.22,-0.18,0.0,1,OK
2026-05-01 02:25:50,166,0.2879,0.0417,0.0,0.0,0.15,0.0,16.55,-10.07,-0.74,0.0,1,OK
2026-05-01 02:25:50,167,0.2893,0.0295,0.0,0.0,0.14,0.0,12.74,-10.59,-0.2,0.0,1,OK
2026-05-01 02:25:50,168,0.3034,0.0208,0.0,0.0,0.13,0.0,13.15,-7.2,-0.41,0.0,1,OK
2026-05-01 02:25:50,169,0.3159,0.0208,0.0,0.0,0.12,0.0,16.89,-9.07,-0.04,0.0,1,OK
2026-05-01 02:25:50,170,0.318,0.0417,0.0,0.0,0.11,0.0,16.76,-8.11,0.28,0.0,1,OK
2026-05-01 02:25:50,171,0.285,0.0408,0.0,0.0,0.1,0.0,16.01,-7.39,-0.15,0.0,1,OK
2026-05-01 02:25:50,172,0.2814,0.0204,0.0,0.0,0.09,0.0,15.16,-9.12,0.2,0.0,1,OK
2026-05-01 02:25:50,173,0.2813,0.0283,0.0,0.0,0.08,0.0,16.26,-6.66,0.01,0.0,1,OK
2026-05-01 02:25:50,174,0.2868,0.0196,0.0,0.0,0.08,0.0,13.29,-6.45,-0.53,0.0,1,OK
2026-05-01 02:25:50,175,0.2751,0.0289,0.0,0.0,0.07,0.0,12.67,-8.66,0.99,0.0,1,OK
2026-05-01 02:25:50,176,0.2863,0.0466,0.0,0.0,0.07,0.0,11.52,-8.33,0.92,0.0,1,OK
2026-05-01 02:25:50,177,0.2681,0.0417,0.0,0.0,0.06,0.0,15.11,-8.96,0.88,0.0,1,OK
2026-05-01 02:25:50,178,0.2876,0.02,0.0,0.0,0.06,0.0,16.03,-6.29,-0.09,0.0,1,OK
2026-05-01 02:25:50,179,0.2832,0.0204,0.0,0.0,0.05,0.0,14.19,-8.62,-0.58,0.0,1,OK
2026-05-01 02:25:50,180,0.3159,0.0307,0.0,0.0,0.05,0.0,12.47,-9.26,-0.87,0.0,1,OK
2026-05-01 02:25:50,181,0.2909,0.0612,0.0,0.0,0.04,0.0,14.33,-6.29,0.58,0.0,1,OK
2026-05-01 02:25:50,182,0.3101,0.0435,0.0,0.0,0.04,0.0,16.2,-7.82,-0.58,0.0,1,OK
2026-05-01 02:25:50,183,0.2796,0.0208,0.0,0.0,0.04,0.0,14.28,-7.16,0.59,0.0,1,OK
2026-05-01 02:25:50,184,0.2935,0.0208,0.0,0.0,0.03,0.0,15.37,-7.58,-0.18,0.0,1,OK
2026-05-01 02:25:50,185,0.3128,0.0417,0.0,0.0,0.03,0.0,15.31,-9.39,-0.25,0.0,1,OK
2026-05-01 02:25:50,186,0.3114,0.0425,0.0,0.0,0.03,0.0,12.03,-9.46,-0.21,0.0,1,OK
2026-05-01 02:25:50,187,0.2832,0.0208,0.0,0.0,0.03,0.0,12.15,-9.9,0.6,0.0,1,OK
2026-05-01 02:25:50,188,0.2922,0.02,0.0,0.0,0.02,0.0,12.95,-7.15,0.08,0.0,1,OK
2026-05-01 02:25:50,189,0.3141,0.0217,0.0,0.0,0.02,0.0,13.97,-11.43,0.61,0.0,1,OK
2026-05-01 02:25:50,190,0.2802,0.0392,0.0,0.0,0.02,0.0,14.89,-7.54,-0.64,0.0,1,OK
2026-05-01 02:25:50,191,0.3136,0.0208,0.0,0.0,0.02,0.0,14.22,-7.06,0.17,0.0,1,OK
2026-05-01 02:25:50,192,0.2817,0.0208,0.0,0.0,0.02,0.0,17.02,-4.45,0.15,0.0,1,OK
2026-05-01 02:25:50,193,0.279,0.02,0.0,0.0,0.02,0.0,10.96,-6.99,-0.32,0.0,1,OK
2026-05-01 02:25:50,194,0.3033,0.0444,0.0,0.0,0.01,0.0,1.58,-2.18,2.49,0.0,1,OK
2026-05-01 02:25:50,195,0.2766,0.0295,0.0,0.0,0.01,0.0,13.74,-9.17,0.74,0.0,1,OK
2026-05-01 02:25:51,196,0.2711,0.0392,0.0,0.0,0.01,0.0,12.47,-9.51,-0.68,0.0,1,OK
2026-05-01 02:25:51,197,0.2791,0.0196,0.0,0.0,0.01,0.0,13.27,-8.08,0.8,0.0,1,OK
2026-05-01 02:25:51,198,0.2787,0.0208,0.0,0.0,0.01,0.0,13.52,-6.8,0.24,0.0,1,OK
2026-05-01 02:25:51,199,0.2846,0.0196,0.0,0.0,0.01,0.0,14.96,-5.94,0.33,0.0,1,OK
2026-05-01 02:25:51,200,0.2333,0.0192,0.0,0.0,0.01,0.0,10.94,-9.14,-0.53,0.0,1,OK
2026-05-01 02:25:51,201,0.257,0.0435,0.0,0.0,0.01,0.0,2.32,-3.32,0.91,0.0,1,OK
2026-05-01 02:25:51,202,0.2409,0.0208,0.0,0.0,0.01,0.0,15.21,-6.0,-0.46,0.0,1,OK
2026-05-01 02:25:51,203,0.2174,0.0204,0.0,0.0,0.01,0.0,12.07,-7.07,-0.46,0.0,1,OK
2026-05-01 02:25:51,204,0.2255,0.0447,0.0,0.0,0.01,0.0,14.38,-4.99,-0.35,0.0,1,OK
2026-05-01 02:25:51,205,0.2067,0.0612,0.0,0.0,0.82,0.033,11.48,-8.07,-0.19,0.0,1,OK
2026-05-01 02:25:51,206,0.2194,0.0204,0.0,0.0,0.76,0.0,14.39,-7.83,0.52,0.0,1,OK
2026-05-01 02:25:51,207,0.2272,0.0213,0.0,0.0,0.7,0.0,11.33,-7.95,0.5,0.0,1,OK
2026-05-01 02:25:51,208,0.2305,0.0417,0.0,0.0,0.64,0.0,12.12,-8.87,-0.63,0.0,1,OK
2026-05-01 02:25:51,209,0.2448,0.0204,0.0,0.0,0.59,0.0,18.61,-5.68,-0.21,0.0,1,OK
2026-05-01 02:25:51,210,0.2449,0.0289,0.0,0.0,0.54,0.0,13.26,-7.58,-0.68,0.0,1,OK
2026-05-01 02:25:51,211,0.2175,0.0,0.0,0.0,0.5,0.0,12.44,-8.63,0.41,0.0,1,OK
2026-05-01 02:25:51,212,0.2252,0.04,0.0,0.0,0.46,0.0,14.77,-4.22,-0.02,0.0,1,OK
2026-05-01 02:25:51,213,0.2411,0.0408,0.0,0.0,0.42,0.0,12.25,-8.62,-0.12,0.0,1,OK
2026-05-01 02:25:51,214,0.246,0.02,0.0,0.0,0.39,0.0,14.57,-11.15,-0.79,0.0,1,OK
2026-05-01 02:25:51,215,0.2291,0.0213,0.0,0.0,0.36,0.0,14.24,-8.31,0.38,0.0,1,OK
2026-05-01 02:25:51,216,0.2451,0.04,0.0,0.0,0.33,0.0,14.71,-4.78,-0.46,0.0,1,OK
2026-05-01 02:25:51,217,0.2107,0.037,0.0,0.0,0.77,0.033,15.86,-8.54,-1.59,0.0,1,OK
2026-05-01 02:25:51,218,0.2416,0.0204,0.0,0.0,0.71,0.0,13.74,-9.23,0.01,0.0,1,OK
