timestamp,frame,ear,mar,perclos,blink_rate,alert_level
2026-04-27 02:35:55,0,0.2595,0.0486,0.0,0.0,OK
2026-04-27 02:35:55,1,0.2762,0.0476,0.0,0.0,OK
2026-04-27 02:35:55,2,0.2739,0.0476,0.0,0.0,OK
2026-04-27 02:35:55,3,0.2768,0.0298,0.0,0.0,OK
2026-04-27 02:35:55,4,0.2764,0.0298,0.0,0.0,OK
2026-04-27 02:35:55,5,0.2686,0.0461,0.0,0.0,OK
2026-04-27 02:35:55,6,0.273,0.0469,0.0,0.0,OK
2026-04-27 02:35:55,7,0.2764,0.0312,0.0,0.0,OK
2026-04-27 02:35:55,8,0.2791,0.0312,0.0,0.0,OK
2026-04-27 02:35:55,9,0.2738,0.0308,0.0,0.0,OK
2026-04-27 02:35:55,10,0.2876,0.0461,0.0,0.0,OK
2026-04-27 02:35:55,11,0.2879,0.0461,0.0,0.0,OK
2026-04-27 02:35:56,12,0.2749,0.0339,0.0,0.0,OK
2026-04-27 02:35:56,13,0.2875,0.0303,0.0,0.0,OK
2026-04-27 02:35:56,14,0.2901,0.0454,0.0,0.0,OK
2026-04-27 02:35:56,15,0.2888,0.0303,0.0,0.0,OK
2026-04-27 02:35:56,16,0.2913,0.0454,0.0,0.0,OK
2026-04-27 02:35:56,17,0.2878,0.0448,0.0,0.0,OK
2026-04-27 02:35:56,18,0.2533,0.0455,0.0,0.0,OK
2026-04-27 02:35:56,19,0.2604,0.0455,0.0,0.0,OK
2026-04-27 02:35:56,20,0.2934,0.0469,0.0,0.0,OK
2026-04-27 02:35:56,21,0.2733,0.0461,0.0,0.0,OK
2026-04-27 02:35:56,22,0.276,0.0461,0.0,0.0,OK
2026-04-27 02:35:56,23,0.2846,0.0298,0.0,0.0,OK
2026-04-27 02:35:56,24,0.2877,0.0298,0.0,0.0,OK
2026-04-27 02:35:56,25,0.2656,0.0476,0.0,0.0,OK
2026-04-27 02:35:56,26,0.2773,0.0469,0.0,0.0,OK
2026-04-27 02:35:56,27,0.2812,0.0303,0.0,0.0,OK
2026-04-27 02:35:56,28,0.2709,0.0294,0.0,0.0,OK
2026-04-27 02:35:56,29,0.2811,0.0294,0.0,0.0,OK
2026-04-27 02:35:56,30,0.2729,0.0479,0.0,0.0,OK
2026-04-27 02:35:56,31,0.2663,0.0448,0.0,0.0,OK
