timestamp,frame,ear,mar,perclos,blink_rate,alert_level
2026-04-28 23:14:12,0,0.5209,0.0062,0.0,0.0,OK
2026-04-28 23:14:12,1,0.524,0.0062,0.0,0.0,OK
2026-04-28 23:14:13,2,0.5347,0.0084,0.0,0.0,OK
2026-04-28 23:14:13,3,0.5379,0.0105,0.0,0.0,OK
2026-04-28 23:14:13,4,0.5355,0.007,0.0,0.0,OK
2026-04-28 23:14:13,5,0.5298,0.0073,0.0,0.0,OK
2026-04-28 23:14:13,6,0.5326,0.0072,0.0,0.0,OK
2026-04-28 23:14:13,7,0.5332,0.0064,0.0,0.0,OK
2026-04-28 23:14:13,8,0.5333,0.0069,0.0,0.0,OK
2026-04-28 23:14:13,9,0.5131,0.0762,0.0,0.0,OK
2026-04-28 23:14:13,10,0.5168,0.0761,0.0,0.0,OK
2026-04-28 23:14:13,11,0.5384,0.0435,0.0,0.0,OK
2026-04-28 23:14:13,12,0.5394,0.0495,0.0,0.0,OK
2026-04-28 23:14:13,13,0.5458,0.0273,0.0,0.0,OK
2026-04-28 23:14:13,14,0.5547,0.0112,0.0,0.0,OK
2026-04-28 23:14:13,15,0.5553,0.0108,0.0,0.0,OK
2026-04-28 23:14:13,16,0.553,0.0082,0.0,0.0,OK
2026-04-28 23:14:13,17,0.5614,0.0066,0.0,0.0,OK
2026-04-28 23:14:13,18,0.534,0.0076,0.0,0.0,OK
2026-04-28 23:14:13,19,0.548,0.0394,0.0,0.0,OK
2026-04-28 23:14:13,20,0.5351,0.0397,0.0,0.0,OK
2026-04-28 23:14:13,21,0.5391,0.0077,0.0,0.0,OK
2026-04-28 23:14:13,22,0.5474,0.0109,0.0,0.0,OK
2026-04-28 23:14:13,23,0.5337,0.0069,0.0,0.0,OK
2026-04-28 23:14:13,24,0.5289,0.0041,0.0,0.0,OK
2026-04-28 23:14:13,25,0.5457,0.0076,0.0,0.0,OK
2026-04-28 23:14:13,26,0.5354,0.008,0.0,0.0,OK
2026-04-28 23:14:13,27,0.5388,0.0299,0.0,0.0,OK
2026-04-28 23:14:13,28,0.5491,0.0253,0.0,0.0,OK
2026-04-28 23:14:13,29,0.5517,0.0164,0.0,0.0,OK
2026-04-28 23:14:13,30,0.536,0.0281,0.0,0.0,OK
2026-04-28 23:14:13,31,0.5335,0.024,0.0,0.0,OK
2026-04-28 23:14:13,32,0.5516,0.0433,0.0,0.0,OK
2026-04-28 23:14:14,33,0.5451,0.0305,0.0,0.0,OK
2026-04-28 23:14:14,34,0.5366,0.0109,0.0,0.0,OK
2026-04-28 23:14:14,35,0.5453,0.013,0.0,0.0,OK
2026-04-28 23:14:14,36,0.5565,0.0085,0.0,0.0,OK
2026-04-28 23:14:14,37,0.5489,0.0119,0.0,0.0,OK
2026-04-28 23:14:14,38,0.5429,0.0084,0.0,0.0,OK
2026-04-28 23:14:14,39,0.5358,0.0122,0.0,0.0,OK
2026-04-28 23:14:14,40,0.5482,0.0517,0.0,0.0,OK
2026-04-28 23:14:14,41,0.538,0.0633,0.0,0.0,OK
2026-04-28 23:14:14,42,0.5374,0.059,0.0,0.0,OK
2026-04-28 23:14:14,43,0.5418,0.0398,0.0,0.0,OK
2026-04-28 23:14:14,44,0.5488,0.0071,0.0,0.0,OK
2026-04-28 23:14:14,45,0.5928,0.0086,0.0,0.0,OK
2026-04-28 23:14:14,46,0.5701,0.0018,0.0,0.0,OK
2026-04-28 23:14:14,47,0.5886,0.0092,0.0,0.0,OK
2026-04-28 23:14:14,48,0.6036,0.0059,0.0,0.0,OK
2026-04-28 23:14:14,49,0.5968,0.0039,0.0,0.0,OK
2026-04-28 23:14:14,50,0.6018,0.0287,0.0,0.0,OK
2026-04-28 23:14:14,51,0.6141,0.0483,0.0,0.0,OK
2026-04-28 23:14:14,52,0.612,0.0062,0.0,0.0,OK
2026-04-28 23:14:14,53,0.6093,0.0112,0.0,0.0,OK
2026-04-28 23:14:14,54,0.5976,0.002,0.0,0.0,OK
2026-04-28 23:14:14,55,0.6132,0.0027,0.0,0.0,OK
2026-04-28 23:14:14,56,0.6036,0.0049,0.0,0.0,OK
2026-04-28 23:14:14,57,0.6041,0.0036,0.0,0.0,OK
