timestamp,frame,ear,mar,perclos,blink_rate,alert_level
2026-04-27 23:09:02,0,0.3227,0.0311,0.0,0.0,OK
2026-04-27 23:09:02,1,0.3236,0.0417,0.0,0.0,OK
2026-04-27 23:09:02,2,0.3152,0.0411,0.0,0.0,OK
2026-04-27 23:09:02,3,0.3152,0.027,0.0,0.0,OK
2026-04-27 23:09:02,4,0.323,0.0417,0.0,0.0,OK
2026-04-27 23:09:02,5,0.3095,0.0405,0.0,0.0,OK
2026-04-27 23:09:02,6,0.301,0.027,0.0,0.0,OK
2026-04-27 23:09:02,7,0.3196,0.0417,0.0,0.0,OK
2026-04-27 23:09:02,8,0.3196,0.0411,0.0,0.0,OK
2026-04-27 23:09:02,9,0.3113,0.0411,0.0,0.0,OK
2026-04-27 23:09:02,10,0.311,0.0278,0.0,0.0,OK
2026-04-27 23:09:02,11,0.3164,0.0278,0.0,0.0,OK
2026-04-27 23:09:02,12,0.3152,0.0282,0.0,0.0,OK
2026-04-27 23:09:02,13,0.3146,0.0274,0.0,0.0,OK
2026-04-27 23:09:02,14,0.3211,0.0278,0.0,0.0,OK
2026-04-27 23:09:02,15,0.3204,0.0445,0.0,0.0,OK
2026-04-27 23:09:02,16,0.312,0.0405,0.0,0.0,OK
2026-04-27 23:09:02,17,0.3135,0.0405,0.0,0.0,OK
2026-04-27 23:09:02,18,0.3018,0.0573,0.0,0.0,OK
2026-04-27 23:09:02,19,0.3096,0.0411,0.0,0.0,OK
2026-04-27 23:09:02,20,0.2961,0.0278,0.0,0.0,OK
2026-04-27 23:09:02,21,0.2885,0.0417,0.0,0.0,OK
2026-04-27 23:09:03,22,0.2322,0.0417,0.0435,0.0,OK
2026-04-27 23:09:03,23,0.2437,0.0405,0.0833,0.0,OK
2026-04-27 23:09:03,24,0.2492,0.0411,0.12,0.0,LOW
2026-04-27 23:09:03,25,0.2682,0.054,0.1154,0.0,LOW
2026-04-27 23:09:03,26,0.267,0.0411,0.1111,0.0,LOW
2026-04-27 23:09:03,27,0.2879,0.0563,0.1071,0.0,LOW
2026-04-27 23:09:03,28,0.3196,0.0422,0.1034,0.0,LOW
2026-04-27 23:09:03,29,0.2981,0.0417,0.1,60.0,OK
2026-04-27 23:09:03,30,0.2991,0.0417,0.0968,58.06,OK
2026-04-27 23:09:03,31,0.3031,0.0274,0.0938,56.25,OK
2026-04-27 23:09:03,32,0.2988,0.0556,0.0909,54.55,OK
2026-04-27 23:09:03,33,0.2988,0.0556,0.0882,52.94,OK
2026-04-27 23:09:03,34,0.2998,0.0278,0.0857,51.43,OK
2026-04-27 23:09:03,35,0.308,0.0417,0.0833,50.0,OK
2026-04-27 23:09:03,36,0.2979,0.0405,0.0811,48.65,OK
2026-04-27 23:09:03,37,0.2948,0.0405,0.0789,47.37,OK
2026-04-27 23:09:03,38,0.2989,0.0417,0.0769,46.15,OK
2026-04-27 23:09:03,39,0.2945,0.0417,0.075,45.0,OK
2026-04-27 23:09:03,40,0.3155,0.0422,0.0732,43.9,OK
2026-04-27 23:09:03,41,0.3141,0.0411,0.0714,42.86,OK
2026-04-27 23:09:03,42,0.315,0.0422,0.0698,41.86,OK
2026-04-27 23:09:03,43,0.3153,0.0556,0.0682,40.91,OK
2026-04-27 23:09:03,44,0.3145,0.0422,0.0667,40.0,OK
2026-04-27 23:09:03,45,0.3,0.0423,0.0652,39.13,OK
2026-04-27 23:09:03,46,0.3023,0.0422,0.0638,38.3,OK
2026-04-27 23:09:03,47,0.2875,0.0417,0.0625,37.5,OK
2026-04-27 23:09:03,48,0.2929,0.0411,0.0612,36.73,OK
2026-04-27 23:09:03,49,0.2918,0.0422,0.06,36.0,OK
2026-04-27 23:09:03,50,0.292,0.0563,0.0588,35.29,OK
2026-04-27 23:09:03,51,0.2867,0.0411,0.0577,34.62,OK
2026-04-27 23:09:04,52,0.2924,0.0417,0.0566,33.96,OK
2026-04-27 23:09:04,53,0.2933,0.0417,0.0556,33.33,OK
2026-04-27 23:09:04,54,0.2618,0.0411,0.0545,32.73,OK
2026-04-27 23:09:04,55,0.2637,0.0274,0.0536,32.14,OK
2026-04-27 23:09:04,56,0.2672,0.0422,0.0526,31.58,OK
2026-04-27 23:09:04,57,0.2672,0.0445,0.0517,31.03,OK
2026-04-27 23:09:04,58,0.261,0.0422,0.0508,30.51,OK
2026-04-27 23:09:04,59,0.2545,0.0422,0.05,30.0,OK
2026-04-27 23:09:04,60,0.2721,0.0274,0.0492,29.51,OK
2026-04-27 23:09:04,61,0.2679,0.0286,0.0484,29.03,OK
2026-04-27 23:09:04,62,0.2531,0.0282,0.0476,28.57,OK
2026-04-27 23:09:04,63,0.2763,0.0417,0.0469,28.12,OK
2026-04-27 23:09:04,64,0.2691,0.0274,0.0462,27.69,OK
2026-04-27 23:09:04,65,0.258,0.0423,0.0455,27.27,OK
2026-04-27 23:09:04,66,0.2713,0.0311,0.0448,26.87,OK
2026-04-27 23:09:04,67,0.2992,0.0439,0.0441,26.47,OK
2026-04-27 23:09:04,68,0.299,0.0417,0.0435,26.09,OK
2026-04-27 23:09:04,69,0.2946,0.0417,0.0429,25.71,OK
2026-04-27 23:09:04,70,0.2958,0.0445,0.0423,25.35,OK
2026-04-27 23:09:04,71,0.314,0.0581,0.0417,25.0,OK
2026-04-27 23:09:04,72,0.3082,0.0439,0.0411,24.66,OK
2026-04-27 23:09:04,73,0.3069,0.0439,0.0405,24.32,OK
2026-04-27 23:09:04,74,0.3055,0.0417,0.04,24.0,OK
2026-04-27 23:09:04,75,0.3004,0.0417,0.0395,23.68,OK
2026-04-27 23:09:04,76,0.3006,0.0417,0.039,23.38,OK
2026-04-27 23:09:04,77,0.2865,0.0274,0.0385,23.08,OK
2026-04-27 23:09:04,78,0.2864,0.0274,0.038,22.78,OK
2026-04-27 23:09:04,79,0.2706,0.0306,0.0375,22.5,OK
2026-04-27 23:09:04,80,0.274,0.0445,0.037,22.22,OK
2026-04-27 23:09:04,81,0.287,0.0278,0.0366,21.95,OK
2026-04-27 23:09:05,82,0.2843,0.0278,0.0361,21.69,OK
2026-04-27 23:09:05,83,0.2673,0.0422,0.0357,21.43,OK
2026-04-27 23:09:05,84,0.2611,0.0263,0.0353,21.18,OK
2026-04-27 23:09:05,85,0.2553,0.0417,0.0349,20.93,OK
2026-04-27 23:09:05,86,0.2616,0.0417,0.0345,20.69,OK
2026-04-27 23:09:05,87,0.1898,0.0416,0.0455,40.91,OK
2026-04-27 23:09:05,88,0.231,0.0298,0.0562,40.45,OK
2026-04-27 23:09:05,89,0.2242,0.0267,0.0667,40.0,OK
2026-04-27 23:09:05,90,0.2664,0.0267,0.0667,39.56,OK
2026-04-27 23:09:05,91,0.2651,0.027,0.0667,39.13,OK
2026-04-27 23:09:05,92,0.2795,0.0274,0.0667,38.71,OK
2026-04-27 23:09:05,93,0.2845,0.0411,0.0667,38.3,OK
2026-04-27 23:09:05,94,0.2942,0.0411,0.0667,37.89,OK
2026-04-27 23:09:05,95,0.2938,0.0417,0.0667,37.5,OK
2026-04-27 23:09:05,96,0.287,0.0405,0.0667,37.11,OK
2026-04-27 23:09:05,97,0.295,0.0433,0.0667,36.73,OK
2026-04-27 23:09:05,98,0.2806,0.0411,0.0667,36.36,OK
2026-04-27 23:09:05,99,0.3033,0.0311,0.0667,36.0,OK
2026-04-27 23:09:05,100,0.2983,0.0278,0.0667,35.64,OK
2026-04-27 23:09:05,101,0.2745,0.0445,0.0667,35.29,OK
2026-04-27 23:09:05,102,0.2812,0.0311,0.0667,34.95,OK
2026-04-27 23:09:05,103,0.2701,0.0282,0.0667,34.62,OK
2026-04-27 23:09:05,104,0.2794,0.0278,0.0667,34.29,OK
2026-04-27 23:09:05,105,0.2536,0.0439,0.0667,33.96,OK
2026-04-27 23:09:05,106,0.2751,0.0417,0.0667,33.64,OK
2026-04-27 23:09:05,107,0.2665,0.0452,0.0667,33.33,OK
