timestamp,frame,ear,mar,perclos,blink_rate,alert_level
2026-04-27 00:54:21,0,0.3355,0.0122,0.0,0.0,OK
2026-04-27 00:54:21,1,0.3192,0.0,0.0,0.0,OK
2026-04-27 00:54:21,2,0.343,0.0,0.0,0.0,OK
2026-04-27 00:54:21,3,0.3231,0.0123,0.0,0.0,OK
2026-04-27 00:54:21,4,0.3466,0.0,0.0,0.0,OK
2026-04-27 00:54:21,5,0.3295,0.0,0.0,0.0,OK
2026-04-27 00:54:21,6,0.3626,0.0,0.0,0.0,OK
2026-04-27 00:54:21,7,0.3343,0.0,0.0,0.0,OK
2026-04-27 00:54:22,8,0.3272,0.0,0.0,0.0,OK
2026-04-27 00:54:22,9,0.3472,0.0,0.0,0.0,OK
2026-04-27 00:54:22,10,0.331,0.0125,0.0,0.0,OK
2026-04-27 00:54:22,11,0.3514,0.0,0.0,0.0,OK
2026-04-27 00:54:22,12,0.3299,0.0127,0.0,0.0,OK
2026-04-27 00:54:22,13,0.3251,0.0127,0.0,0.0,OK
2026-04-27 00:54:22,14,0.3174,0.0,0.0,0.0,OK
2026-04-27 00:54:22,15,0.0723,0.026,0.0625,0.0,OK
2026-04-27 00:54:22,16,0.2833,0.0127,0.0588,0.0,OK
2026-04-27 00:54:22,17,0.3299,0.0,0.0556,0.0,OK
2026-04-27 00:54:23,18,0.3426,0.0279,0.0526,0.0,OK
2026-04-27 00:54:23,19,0.3566,0.0,0.05,0.0,OK
2026-04-27 00:54:23,20,0.3475,0.0,0.0476,0.0,OK
2026-04-27 00:54:23,21,0.3376,0.0125,0.0455,0.0,OK
2026-04-27 00:54:23,22,0.3393,0.0,0.0435,0.0,OK
2026-04-27 00:54:23,23,0.3526,0.0127,0.0417,0.0,OK
2026-04-27 00:54:23,24,0.3719,0.0625,0.04,0.0,OK
2026-04-27 00:54:23,25,0.3601,0.0,0.0385,0.0,OK
2026-04-27 00:54:23,26,0.3474,0.0128,0.037,0.0,OK
2026-04-27 00:54:23,27,0.3357,0.0,0.0357,0.0,OK
2026-04-27 00:54:24,28,0.334,0.0,0.0345,0.0,OK
2026-04-27 00:54:24,29,0.3355,0.0125,0.0333,60.0,OK
2026-04-27 00:54:24,30,0.3225,0.0,0.0323,58.06,OK
2026-04-27 00:54:24,31,0.0772,0.013,0.0625,112.5,OK
2026-04-27 00:54:24,32,0.2448,0.013,0.0909,109.09,OK
2026-04-27 00:54:24,33,0.2737,0.013,0.0882,105.88,OK
2026-04-27 00:54:24,34,0.3101,0.0127,0.0857,102.86,OK
2026-04-27 00:54:24,35,0.3068,0.0127,0.0833,100.0,OK
2026-04-27 00:54:24,36,0.291,0.0,0.0811,97.3,OK
2026-04-27 00:54:24,37,0.2964,0.0,0.0789,94.74,OK
2026-04-27 00:54:25,38,0.3137,0.0267,0.0769,92.31,OK
2026-04-27 00:54:25,39,0.3008,0.0,0.075,90.0,OK
2026-04-27 00:54:25,40,0.3061,0.013,0.0732,87.8,OK
2026-04-27 00:54:25,41,0.3136,0.0,0.0714,85.71,OK
2026-04-27 00:54:25,42,0.3198,0.0,0.0698,83.72,OK
2026-04-27 00:54:25,43,0.3245,0.0,0.0682,81.82,OK
2026-04-27 00:54:25,44,0.3167,0.0128,0.0667,80.0,OK
2026-04-27 00:54:25,45,0.3406,0.0,0.0652,78.26,OK
2026-04-27 00:54:25,46,0.2946,0.0128,0.0638,76.6,OK
2026-04-27 00:54:25,47,0.3311,0.0,0.0625,75.0,OK
2026-04-27 00:54:26,48,0.3393,0.0128,0.0612,73.47,OK
2026-04-27 00:54:26,49,0.3269,0.0375,0.06,72.0,OK
2026-04-27 00:54:26,50,0.3385,0.0,0.0588,70.59,OK
2026-04-27 00:54:26,51,0.3479,0.0,0.0577,69.23,OK
2026-04-27 00:54:26,52,0.3361,0.0,0.0566,67.92,OK
2026-04-27 00:54:26,53,0.3315,0.0,0.0556,66.67,OK
2026-04-27 00:54:26,54,0.3168,0.0127,0.0545,65.45,OK
